	V1	V2
10094	Aqu2.1.29402_001	NA
10095	Aqu2.1.29405_001	NA
10096	Aqu2.1.29406_001	NA
10097	Aqu2.1.29407_001	NA
10098	Aqu2.1.29408_001	NA
10099	Aqu2.1.29411_001	NA
10100	Aqu2.1.29412_001	NA
10101	Aqu2.1.29413_001	NA
10102	Aqu2.1.29414_001	NA
10103	Aqu2.1.29415_001	NA
10104	Aqu2.1.29416_001	NA
10105	Aqu2.1.29417_001	NA
10106	Aqu2.1.29422_001	NA
10107	Aqu2.1.29423_001	NA
10108	Aqu2.1.29424_001	NA
10109	Aqu2.1.29426_001	NA
10110	Aqu2.1.29429_001	NA
10111	Aqu2.1.29431_001	NA
10112	Aqu2.1.29432_001	NA
10113	Aqu2.1.29433_001	NA
10114	Aqu2.1.29437_001	NA
10115	Aqu2.1.29438_001	NA
10116	Aqu2.1.29442_001	NA
10117	Aqu2.1.29443_001	NA
10118	Aqu2.1.29444_001	NA
10119	Aqu2.1.29445_001	NA
10120	Aqu2.1.29446_001	NA
10121	Aqu2.1.29447_001	NA
10122	Aqu2.1.29449_001	NA
10123	Aqu2.1.29450_001	NA
10124	Aqu2.1.29451_001	NA
10125	Aqu2.1.29452_001	NA
10126	Aqu2.1.29454_001	NA
10127	Aqu2.1.29456_001	NA
10128	Aqu2.1.29457_001	NA
10129	Aqu2.1.29465_001	NA
10130	Aqu2.1.29466_001	NA
10131	Aqu2.1.29470_001	NA
10132	Aqu2.1.29473_001	NA
10133	Aqu2.1.29474_001	NA
10134	Aqu2.1.29478_001	NA
10135	Aqu2.1.29479_001	NA
10136	Aqu2.1.29481_001	NA
10137	Aqu2.1.29482_001	NA
10138	Aqu2.1.29484_001	NA
10139	Aqu2.1.29485_001	NA
10140	Aqu2.1.29486_001	NA
10141	Aqu2.1.29487_001	NA
10142	Aqu2.1.29490_001	NA
10143	Aqu2.1.29491_001	NA
10144	Aqu2.1.29492_001	NA
10145	Aqu2.1.29493_001	NA
10146	Aqu2.1.29494_001	NA
10147	Aqu2.1.29495_001	NA
10148	Aqu2.1.29496_001	NA
10149	Aqu2.1.29497_001	NA
10150	Aqu2.1.29498_001	NA
10151	Aqu2.1.29499_001	NA
10152	Aqu2.1.29500_001	NA
10153	Aqu2.1.29501_001	NA
10154	Aqu2.1.29502_001	NA
10155	Aqu2.1.29505_001	NA
10156	Aqu2.1.29509_001	NA
10157	Aqu2.1.29511_001	NA
10158	Aqu2.1.29512_001	NA
10159	Aqu2.1.29514_001	NA
10160	Aqu2.1.29516_001	NA
10161	Aqu2.1.29519_001	NA
10162	Aqu2.1.29523_001	NA
10163	Aqu2.1.29524_001	NA
10164	Aqu2.1.29525_001	NA
10165	Aqu2.1.29526_001	NA
10166	Aqu2.1.29527_001	NA
10167	Aqu2.1.29529_001	NA
10168	Aqu2.1.29530_001	NA
10169	Aqu2.1.29531_001	NA
10170	Aqu2.1.29532_001	NA
10171	Aqu2.1.29534_001	NA
10172	Aqu2.1.29537_001	NA
10173	Aqu2.1.29538_001	NA
10174	Aqu2.1.29539_001	NA
10175	Aqu2.1.29540_001	NA
10176	Aqu2.1.29542_001	NA
10177	Aqu2.1.29543_001	NA
10178	Aqu2.1.29544_001	NA
10179	Aqu2.1.29545_001	NA
10180	Aqu2.1.29547_001	NA
10181	Aqu2.1.29548_001	NA
10182	Aqu2.1.29549_001	NA
10183	Aqu2.1.29550_001	NA
10184	Aqu2.1.29551_001	NA
10185	Aqu2.1.29596_001	NA
10186	Aqu2.1.29614_001	NA
10187	Aqu2.1.29615_001	NA
10188	Aqu2.1.29619_001	NA
10189	Aqu2.1.29620_001	NA
10190	Aqu2.1.29658_001	NA
10191	Aqu2.1.29663_001	NA
10192	Aqu2.1.29667_001	NA
10193	Aqu2.1.29668_001	NA
10194	Aqu2.1.29669_001	NA
10195	Aqu2.1.29670_001	NA
10196	Aqu2.1.29671_001	NA
10197	Aqu2.1.29672_001	NA
10198	Aqu2.1.29673_001	NA
10199	Aqu2.1.29674_001	NA
10200	Aqu2.1.29675_001	NA
10201	Aqu2.1.29676_001	NA
10202	Aqu2.1.29697_001	NA
10203	Aqu2.1.29707_001	NA
10204	Aqu2.1.29709_001	NA
10205	Aqu2.1.29710_001	NA
10206	Aqu2.1.29711_001	NA
10207	Aqu2.1.29714_001	NA
10208	Aqu2.1.29715_001	NA
10209	Aqu2.1.29717_001	NA
10210	Aqu2.1.29719_001	NA
10211	Aqu2.1.29722_001	NA
10212	Aqu2.1.29723_001	NA
10213	Aqu2.1.29724_001	NA
10214	Aqu2.1.29745_001	NA
10215	Aqu2.1.29746_001	NA
10216	Aqu2.1.29755_001	NA
10217	Aqu2.1.29756_001	NA
10218	Aqu2.1.29835_001	NA
10219	Aqu2.1.29840_001	NA
10220	Aqu2.1.29844_001	NA
10221	Aqu2.1.29851_001	NA
10222	Aqu2.1.29852_001	NA
10223	Aqu2.1.29853_001	NA
10224	Aqu2.1.29855_001	NA
10225	Aqu2.1.29856_001	NA
10226	Aqu2.1.29858_001	NA
10227	Aqu2.1.29859_001	NA
10228	Aqu2.1.29860_001	NA
10229	Aqu2.1.29861_001	NA
10230	Aqu2.1.29862_001	NA
10231	Aqu2.1.29863_001	NA
10232	Aqu2.1.29864_001	NA
10233	Aqu2.1.29865_001	NA
10234	Aqu2.1.29866_001	NA
10235	Aqu2.1.29867_001	NA
10236	Aqu2.1.29868_001	NA
10237	Aqu2.1.29869_001	NA
10238	Aqu2.1.29870_001	NA
10239	Aqu2.1.29871_001	NA
10240	Aqu2.1.29872_001	NA
10241	Aqu2.1.29873_001	NA
10242	Aqu2.1.29874_001	NA
10243	Aqu2.1.29875_001	NA
10244	Aqu2.1.29876_001	NA
10245	Aqu2.1.29877_001	NA
10246	Aqu2.1.29878_001	NA
10247	Aqu2.1.29879_001	NA
10248	Aqu2.1.29882_001	NA
10249	Aqu2.1.29883_001	NA
10250	Aqu2.1.29884_001	NA
10251	Aqu2.1.29885_001	NA
10252	Aqu2.1.29886_001	NA
10253	Aqu2.1.29887_001	NA
10254	Aqu2.1.29888_001	NA
10255	Aqu2.1.29889_001	NA
10256	Aqu2.1.29890_001	NA
10257	Aqu2.1.29891_001	NA
10258	Aqu2.1.29892_001	NA
10259	Aqu2.1.29893_001	NA
10260	Aqu2.1.29894_001	NA
10261	Aqu2.1.29895_001	NA
10262	Aqu2.1.29896_001	NA
10263	Aqu2.1.29897_001	NA
10264	Aqu2.1.29899_001	NA
10265	Aqu2.1.29900_001	NA
10266	Aqu2.1.29901_001	NA
10267	Aqu2.1.29902_001	NA
10268	Aqu2.1.29903_001	NA
10269	Aqu2.1.29904_001	NA
10270	Aqu2.1.29905_001	NA
10271	Aqu2.1.29907_001	NA
10272	Aqu2.1.29909_001	NA
10273	Aqu2.1.29910_001	NA
10274	Aqu2.1.29912_001	NA
10275	Aqu2.1.29914_001	NA
10276	Aqu2.1.29915_001	NA
10277	Aqu2.1.29916_001	NA
10278	Aqu2.1.29917_001	NA
10279	Aqu2.1.29918_001	NA
10280	Aqu2.1.29919_001	NA
10281	Aqu2.1.29920_001	NA
10282	Aqu2.1.29921_001	NA
10283	Aqu2.1.29922_001	NA
10284	Aqu2.1.29925_001	NA
10285	Aqu2.1.29926_001	NA
10286	Aqu2.1.29927_001	NA
10287	Aqu2.1.29930_001	NA
10288	Aqu2.1.29931_001	NA
10289	Aqu2.1.29934_001	NA
10290	Aqu2.1.29937_001	NA
10291	Aqu2.1.29938_001	NA
10292	Aqu2.1.29939_001	NA
10293	Aqu2.1.29940_001	NA
10294	Aqu2.1.29941_001	NA
10295	Aqu2.1.29943_001	NA
10296	Aqu2.1.29944_001	NA
10297	Aqu2.1.29947_001	NA
10298	Aqu2.1.29948_001	NA
10299	Aqu2.1.29949_001	NA
10300	Aqu2.1.29951_001	NA
10301	Aqu2.1.29952_001	NA
10302	Aqu2.1.29953_001	NA
10303	Aqu2.1.29954_001	NA
10304	Aqu2.1.29955_001	NA
10305	Aqu2.1.29959_001	NA
10306	Aqu2.1.29960_001	NA
10307	Aqu2.1.29961_001	NA
10308	Aqu2.1.29962_001	NA
10309	Aqu2.1.29963_001	NA
10310	Aqu2.1.29964_001	NA
10311	Aqu2.1.29965_001	NA
10312	Aqu2.1.29966_001	NA
10313	Aqu2.1.29967_001	NA
10314	Aqu2.1.29968_001	NA
10315	Aqu2.1.29969_001	NA
10316	Aqu2.1.29971_001	NA
10317	Aqu2.1.29975_001	NA
10318	Aqu2.1.29977_001	NA
10319	Aqu2.1.29979_001	NA
10320	Aqu2.1.29980_001	NA
10321	Aqu2.1.29981_001	NA
10322	Aqu2.1.29982_001	NA
10323	Aqu2.1.29983_001	NA
10324	Aqu2.1.29984_001	NA
10325	Aqu2.1.29985_001	NA
10326	Aqu2.1.29986_001	NA
10327	Aqu2.1.29988_001	NA
10328	Aqu2.1.29989_001	NA
10329	Aqu2.1.29990_001	NA
10330	Aqu2.1.29991_001	NA
10331	Aqu2.1.29993_001	NA
10332	Aqu2.1.29994_001	NA
10333	Aqu2.1.29995_001	NA
10334	Aqu2.1.29996_001	NA
10335	Aqu2.1.29997_001	NA
10336	Aqu2.1.29998_001	NA
10337	Aqu2.1.30000_001	NA
10338	Aqu2.1.30002_001	NA
10339	Aqu2.1.30004_001	NA
10340	Aqu2.1.30005_001	NA
10341	Aqu2.1.30006_001	NA
10342	Aqu2.1.30007_001	NA
10343	Aqu2.1.30008_001	NA
10344	Aqu2.1.30010_001	NA
10345	Aqu2.1.30012_001	NA
10346	Aqu2.1.30013_001	NA
10347	Aqu2.1.30014_001	NA
10348	Aqu2.1.30015_001	NA
10349	Aqu2.1.30016_001	NA
10350	Aqu2.1.30017_001	NA
10351	Aqu2.1.30019_001	NA
10352	Aqu2.1.30020_001	NA
10353	Aqu2.1.30021_001	NA
10354	Aqu2.1.30022_001	NA
10355	Aqu2.1.30023_001	NA
10356	Aqu2.1.30024_001	NA
10357	Aqu2.1.30025_001	NA
10358	Aqu2.1.30026_001	NA
10359	Aqu2.1.30027_001	NA
10360	Aqu2.1.30028_001	NA
10361	Aqu2.1.30029_001	NA
10362	Aqu2.1.30030_001	NA
10363	Aqu2.1.30031_001	NA
10364	Aqu2.1.30032_001	NA
10365	Aqu2.1.30033_001	NA
10366	Aqu2.1.30035_001	NA
10367	Aqu2.1.30036_001	NA
10368	Aqu2.1.30038_001	NA
10369	Aqu2.1.30039_001	NA
10370	Aqu2.1.30041_001	NA
10371	Aqu2.1.30042_001	NA
10372	Aqu2.1.30043_001	NA
10373	Aqu2.1.30044_001	NA
10374	Aqu2.1.30045_001	NA
10375	Aqu2.1.30046_001	NA
10376	Aqu2.1.30047_001	NA
10377	Aqu2.1.30048_001	NA
10378	Aqu2.1.30049_001	NA
10379	Aqu2.1.30050_001	NA
10380	Aqu2.1.30051_001	NA
10381	Aqu2.1.30052_001	NA
10382	Aqu2.1.30053_001	NA
10383	Aqu2.1.30055_001	NA
10384	Aqu2.1.30057_001	NA
10385	Aqu2.1.30061_001	NA
10386	Aqu2.1.30062_001	NA
10387	Aqu2.1.30063_001	NA
10388	Aqu2.1.30064_001	NA
10389	Aqu2.1.30065_001	NA
10390	Aqu2.1.30066_001	NA
10391	Aqu2.1.30067_001	NA
10392	Aqu2.1.30068_001	NA
10393	Aqu2.1.30069_001	NA
10394	Aqu2.1.30070_001	NA
10395	Aqu2.1.30071_001	NA
10396	Aqu2.1.30073_001	NA
10397	Aqu2.1.30074_001	NA
10398	Aqu2.1.30075_001	NA
10399	Aqu2.1.30076_001	NA
10400	Aqu2.1.30077_001	NA
10401	Aqu2.1.30079_001	NA
10402	Aqu2.1.30083_001	NA
10403	Aqu2.1.30084_001	NA
10404	Aqu2.1.30085_001	NA
10405	Aqu2.1.30087_001	NA
10406	Aqu2.1.30088_001	NA
10407	Aqu2.1.30089_001	NA
10408	Aqu2.1.30090_001	NA
10409	Aqu2.1.30094_001	NA
10410	Aqu2.1.30096_001	NA
10411	Aqu2.1.30097_001	NA
10412	Aqu2.1.30098_001	NA
10413	Aqu2.1.30100_001	NA
10414	Aqu2.1.30101_001	NA
10415	Aqu2.1.30102_001	NA
10416	Aqu2.1.30104_001	NA
10417	Aqu2.1.30105_001	NA
10418	Aqu2.1.30106_001	NA
10419	Aqu2.1.30107_001	NA
10420	Aqu2.1.30109_001	NA
10421	Aqu2.1.30110_001	NA
10422	Aqu2.1.30160_001	NA
10423	Aqu2.1.30163_001	NA
10424	Aqu2.1.30167_001	NA
10425	Aqu2.1.30168_001	NA
10426	Aqu2.1.30181_001	NA
10427	Aqu2.1.30198_001	NA
10428	Aqu2.1.30208_001	NA
10429	Aqu2.1.30210_001	NA
10430	Aqu2.1.30211_001	NA
10431	Aqu2.1.30212_001	NA
10432	Aqu2.1.30213_001	NA
10433	Aqu2.1.30214_001	NA
10434	Aqu2.1.30217_001	NA
10435	Aqu2.1.30222_001	NA
10436	Aqu2.1.30223_001	NA
10437	Aqu2.1.30225_001	NA
10438	Aqu2.1.30226_001	NA
10439	Aqu2.1.30227_001	NA
10440	Aqu2.1.30229_001	NA
10441	Aqu2.1.30230_001	NA
10442	Aqu2.1.30232_001	NA
10443	Aqu2.1.30233_001	NA
10444	Aqu2.1.30235_001	NA
10445	Aqu2.1.30236_001	NA
10446	Aqu2.1.30237_001	NA
10447	Aqu2.1.30238_001	NA
10448	Aqu2.1.30239_001	NA
10449	Aqu2.1.30240_001	NA
10450	Aqu2.1.30244_001	NA
10451	Aqu2.1.30247_001	NA
10452	Aqu2.1.30249_001	NA
10453	Aqu2.1.30251_001	NA
10454	Aqu2.1.30253_001	NA
10455	Aqu2.1.30255_001	NA
10456	Aqu2.1.30256_001	NA
10457	Aqu2.1.30259_001	NA
10458	Aqu2.1.30260_001	NA
10459	Aqu2.1.30261_001	NA
10460	Aqu2.1.30268_001	NA
10461	Aqu2.1.30270_001	NA
10462	Aqu2.1.30271_001	NA
10463	Aqu2.1.30273_001	NA
10464	Aqu2.1.30274_001	NA
10465	Aqu2.1.30275_001	NA
10466	Aqu2.1.30277_001	NA
10467	Aqu2.1.30278_001	NA
10468	Aqu2.1.30279_001	NA
10469	Aqu2.1.30281_001	NA
10470	Aqu2.1.30282_001	NA
10471	Aqu2.1.30283_001	NA
10472	Aqu2.1.30284_001	NA
10473	Aqu2.1.30288_001	NA
10474	Aqu2.1.30289_001	NA
10475	Aqu2.1.30290_001	NA
10476	Aqu2.1.30291_001	NA
10477	Aqu2.1.30292_001	NA
10478	Aqu2.1.30293_001	NA
10479	Aqu2.1.30294_001	NA
10480	Aqu2.1.30297_001	NA
10481	Aqu2.1.30298_001	NA
10482	Aqu2.1.30299_001	NA
10483	Aqu2.1.30300_001	NA
10484	Aqu2.1.30301_001	NA
10485	Aqu2.1.30302_001	NA
10486	Aqu2.1.30303_001	NA
10487	Aqu2.1.30305_001	NA
10488	Aqu2.1.30306_001	NA
10489	Aqu2.1.30307_001	NA
10490	Aqu2.1.30308_001	NA
10491	Aqu2.1.30309_001	NA
10492	Aqu2.1.30310_001	NA
10493	Aqu2.1.30311_001	NA
10494	Aqu2.1.30312_001	NA
10495	Aqu2.1.30313_001	NA
10496	Aqu2.1.30314_001	NA
10497	Aqu2.1.30316_001	NA
10498	Aqu2.1.30317_001	NA
10499	Aqu2.1.30319_001	NA
10500	Aqu2.1.30320_001	NA
10501	Aqu2.1.30321_001	NA
10502	Aqu2.1.30322_001	NA
10503	Aqu2.1.30323_001	NA
10504	Aqu2.1.30325_001	NA
10505	Aqu2.1.30329_001	NA
10506	Aqu2.1.30337_001	NA
10507	Aqu2.1.30349_001	NA
10508	Aqu2.1.30376_001	NA
10509	Aqu2.1.30385_001	NA
10510	Aqu2.1.30391_001	NA
10511	Aqu2.1.30392_001	NA
10512	Aqu2.1.30393_001	NA
10513	Aqu2.1.30394_001	NA
10514	Aqu2.1.30395_001	NA
10515	Aqu2.1.30396_001	NA
10516	Aqu2.1.30397_001	NA
10517	Aqu2.1.30398_001	NA
10518	Aqu2.1.30399_001	NA
10519	Aqu2.1.30405_001	NA
10520	Aqu2.1.30409_001	NA
10521	Aqu2.1.30410_001	NA
10522	Aqu2.1.30418_001	NA
10523	Aqu2.1.30420_001	NA
10524	Aqu2.1.30421_001	NA
10525	Aqu2.1.30423_001	NA
10526	Aqu2.1.30424_001	NA
10527	Aqu2.1.30425_001	NA
10528	Aqu2.1.30426_001	NA
10529	Aqu2.1.30428_001	NA
10530	Aqu2.1.30429_001	NA
10531	Aqu2.1.30432_001	NA
10532	Aqu2.1.30434_001	NA
10533	Aqu2.1.30436_001	NA
10534	Aqu2.1.30442_001	NA
10535	Aqu2.1.30445_001	NA
10536	Aqu2.1.30447_001	NA
10537	Aqu2.1.30454_001	NA
10538	Aqu2.1.30455_001	NA
10539	Aqu2.1.30459_001	NA
10540	Aqu2.1.30460_001	NA
10541	Aqu2.1.30461_001	NA
10542	Aqu2.1.30462_001	NA
10543	Aqu2.1.30463_001	NA
10544	Aqu2.1.30464_001	NA
10545	Aqu2.1.30466_001	NA
10546	Aqu2.1.30468_001	NA
10547	Aqu2.1.30469_001	NA
10548	Aqu2.1.30472_001	NA
10549	Aqu2.1.30473_001	NA
10550	Aqu2.1.30474_001	NA
10551	Aqu2.1.30475_001	NA
10552	Aqu2.1.30477_001	NA
10553	Aqu2.1.30478_001	NA
10554	Aqu2.1.30479_001	NA
10555	Aqu2.1.30481_001	NA
10556	Aqu2.1.30482_001	NA
10557	Aqu2.1.30483_001	NA
10558	Aqu2.1.30484_001	NA
10559	Aqu2.1.30485_001	NA
10560	Aqu2.1.30486_001	NA
10561	Aqu2.1.30487_001	NA
10562	Aqu2.1.30488_001	NA
10563	Aqu2.1.30489_001	NA
10564	Aqu2.1.30494_001	NA
10565	Aqu2.1.30495_001	NA
10566	Aqu2.1.30497_001	NA
10567	Aqu2.1.30498_001	NA
10568	Aqu2.1.30499_001	NA
10569	Aqu2.1.30500_001	NA
10570	Aqu2.1.30501_001	NA
10571	Aqu2.1.30505_001	NA
10572	Aqu2.1.30506_001	NA
10573	Aqu2.1.30507_001	NA
10574	Aqu2.1.30508_001	NA
10575	Aqu2.1.30509_001	NA
10576	Aqu2.1.30512_001	NA
10577	Aqu2.1.30515_001	NA
10578	Aqu2.1.30516_001	NA
10579	Aqu2.1.30517_001	NA
10580	Aqu2.1.30518_001	NA
10581	Aqu2.1.30522_001	NA
10582	Aqu2.1.30523_001	NA
10583	Aqu2.1.30524_001	NA
10584	Aqu2.1.30525_001	NA
10585	Aqu2.1.30526_001	NA
10586	Aqu2.1.30527_001	NA
10587	Aqu2.1.30528_001	NA
10588	Aqu2.1.30529_001	NA
10589	Aqu2.1.30531_001	NA
10590	Aqu2.1.30532_001	NA
10591	Aqu2.1.30533_001	NA
10592	Aqu2.1.30536_001	NA
10593	Aqu2.1.30537_001	NA
10594	Aqu2.1.30539_001	NA
10595	Aqu2.1.30541_001	NA
10596	Aqu2.1.30542_001	NA
10597	Aqu2.1.30543_001	NA
10598	Aqu2.1.30544_001	NA
10599	Aqu2.1.30548_001	NA
10600	Aqu2.1.30549_001	NA
10601	Aqu2.1.30550_001	NA
10602	Aqu2.1.30556_001	NA
10603	Aqu2.1.30557_001	NA
10604	Aqu2.1.30558_001	NA
10605	Aqu2.1.30562_001	NA
10606	Aqu2.1.30568_001	NA
10607	Aqu2.1.30572_001	NA
10608	Aqu2.1.30574_001	NA
10609	Aqu2.1.30576_001	NA
10610	Aqu2.1.30577_001	NA
10611	Aqu2.1.30578_001	NA
10612	Aqu2.1.30579_001	NA
10613	Aqu2.1.30580_001	NA
10614	Aqu2.1.30581_001	NA
10615	Aqu2.1.30582_001	NA
10616	Aqu2.1.30583_001	NA
10617	Aqu2.1.30585_001	NA
10618	Aqu2.1.30597_001	NA
10619	Aqu2.1.30600_001	NA
10620	Aqu2.1.30611_001	NA
10621	Aqu2.1.30619_001	NA
10622	Aqu2.1.30620_001	NA
10623	Aqu2.1.30622_001	NA
10624	Aqu2.1.30626_001	NA
10625	Aqu2.1.30629_001	NA
10626	Aqu2.1.30640_001	NA
10627	Aqu2.1.30641_001	NA
10628	Aqu2.1.30642_001	NA
10629	Aqu2.1.30644_001	NA
10630	Aqu2.1.30687_001	NA
10631	Aqu2.1.30696_001	NA
10632	Aqu2.1.30697_001	NA
10633	Aqu2.1.30698_001	NA
10634	Aqu2.1.30700_001	NA
10635	Aqu2.1.30704_001	NA
10636	Aqu2.1.30705_001	NA
10637	Aqu2.1.30706_001	NA
10638	Aqu2.1.30707_001	NA
10639	Aqu2.1.30709_001	NA
10640	Aqu2.1.30711_001	NA
10641	Aqu2.1.30713_001	NA
10642	Aqu2.1.30714_001	NA
10643	Aqu2.1.30715_001	NA
10644	Aqu2.1.30716_001	NA
10645	Aqu2.1.30718_001	NA
10646	Aqu2.1.30722_001	NA
10647	Aqu2.1.30726_001	NA
10648	Aqu2.1.30727_001	NA
10649	Aqu2.1.30729_001	NA
10650	Aqu2.1.30731_001	NA
10651	Aqu2.1.30733_001	NA
10652	Aqu2.1.30735_001	NA
10653	Aqu2.1.30736_001	NA
10654	Aqu2.1.30737_001	NA
10655	Aqu2.1.30738_001	NA
10656	Aqu2.1.30739_001	NA
10657	Aqu2.1.30740_001	NA
10658	Aqu2.1.30741_001	NA
10659	Aqu2.1.30742_001	NA
10660	Aqu2.1.30745_001	NA
10661	Aqu2.1.30746_001	NA
10662	Aqu2.1.30763_001	NA
10663	Aqu2.1.30764_001	NA
10664	Aqu2.1.30785_001	NA
10665	Aqu2.1.30802_001	NA
10666	Aqu2.1.30805_001	NA
10667	Aqu2.1.30807_001	NA
10668	Aqu2.1.30808_001	NA
10669	Aqu2.1.30809_001	NA
10670	Aqu2.1.30818_001	NA
10671	Aqu2.1.30820_001	NA
10672	Aqu2.1.30826_001	NA
10673	Aqu2.1.30828_001	NA
10674	Aqu2.1.30831_001	NA
10675	Aqu2.1.30832_001	NA
10676	Aqu2.1.30833_001	NA
10677	Aqu2.1.30834_001	NA
10678	Aqu2.1.30835_001	NA
10679	Aqu2.1.30836_001	NA
10680	Aqu2.1.30839_001	NA
10681	Aqu2.1.30840_001	NA
10682	Aqu2.1.30841_001	NA
10683	Aqu2.1.30842_001	NA
10684	Aqu2.1.30843_001	NA
10685	Aqu2.1.30844_001	NA
10686	Aqu2.1.30845_001	NA
10687	Aqu2.1.30847_001	NA
10688	Aqu2.1.30848_001	NA
10689	Aqu2.1.30849_001	NA
10690	Aqu2.1.30850_001	NA
10691	Aqu2.1.30851_001	NA
10692	Aqu2.1.30852_001	NA
10693	Aqu2.1.30855_001	NA
10694	Aqu2.1.30856_001	NA
10695	Aqu2.1.30858_001	NA
10696	Aqu2.1.30859_001	NA
10697	Aqu2.1.30860_001	NA
10698	Aqu2.1.30862_001	NA
10699	Aqu2.1.30863_001	NA
10700	Aqu2.1.30864_001	NA
10701	Aqu2.1.30865_001	NA
10702	Aqu2.1.30866_001	NA
10703	Aqu2.1.30867_001	NA
10704	Aqu2.1.30868_001	NA
10705	Aqu2.1.30869_001	NA
10706	Aqu2.1.30870_001	NA
10707	Aqu2.1.30871_001	NA
10708	Aqu2.1.30873_001	NA
10709	Aqu2.1.30874_001	NA
10710	Aqu2.1.30875_001	NA
10711	Aqu2.1.30876_001	NA
10712	Aqu2.1.30877_001	NA
10713	Aqu2.1.30878_001	NA
10714	Aqu2.1.30879_001	NA
10715	Aqu2.1.30880_001	NA
10716	Aqu2.1.30881_001	NA
10717	Aqu2.1.30882_001	NA
10718	Aqu2.1.30883_001	NA
10719	Aqu2.1.30884_001	NA
10720	Aqu2.1.30885_001	NA
10721	Aqu2.1.30886_001	NA
10722	Aqu2.1.30887_001	NA
10723	Aqu2.1.30888_001	NA
10724	Aqu2.1.30889_001	NA
10725	Aqu2.1.30890_001	NA
10726	Aqu2.1.30891_001	NA
10727	Aqu2.1.30892_001	NA
10728	Aqu2.1.30893_001	NA
10729	Aqu2.1.30894_001	NA
10730	Aqu2.1.30895_001	NA
10731	Aqu2.1.30896_001	NA
10732	Aqu2.1.30898_001	NA
10733	Aqu2.1.30899_001	NA
10734	Aqu2.1.30900_001	NA
10735	Aqu2.1.30902_001	NA
10736	Aqu2.1.30903_001	NA
10737	Aqu2.1.30904_001	NA
10738	Aqu2.1.30905_001	NA
10739	Aqu2.1.30906_001	NA
10740	Aqu2.1.30907_001	NA
10741	Aqu2.1.30908_001	NA
10742	Aqu2.1.30909_001	NA
10743	Aqu2.1.30910_001	NA
10744	Aqu2.1.30911_001	NA
10745	Aqu2.1.30912_001	NA
10746	Aqu2.1.30914_001	NA
10747	Aqu2.1.30915_001	NA
10748	Aqu2.1.30918_001	NA
10749	Aqu2.1.30950_001	NA
10750	Aqu2.1.30991_001	NA
10751	Aqu2.1.30992_001	NA
10752	Aqu2.1.30993_001	NA
10753	Aqu2.1.30994_001	NA
10754	Aqu2.1.30996_001	NA
10755	Aqu2.1.30997_001	NA
10756	Aqu2.1.30998_001	NA
10757	Aqu2.1.30999_001	NA
10758	Aqu2.1.31000_001	NA
10759	Aqu2.1.31001_001	NA
10760	Aqu2.1.31004_001	NA
10761	Aqu2.1.31005_001	NA
10762	Aqu2.1.31007_001	NA
10763	Aqu2.1.31008_001	NA
10764	Aqu2.1.31009_001	NA
10765	Aqu2.1.31010_001	NA
10766	Aqu2.1.31011_001	NA
10767	Aqu2.1.31012_001	NA
10768	Aqu2.1.31013_001	NA
10769	Aqu2.1.31014_001	NA
10770	Aqu2.1.31015_001	NA
10771	Aqu2.1.31017_001	NA
10772	Aqu2.1.31019_001	NA
10773	Aqu2.1.31022_001	NA
10774	Aqu2.1.31023_001	NA
10775	Aqu2.1.31024_001	NA
10776	Aqu2.1.31028_001	NA
10777	Aqu2.1.31030_001	NA
10778	Aqu2.1.31031_001	NA
10779	Aqu2.1.31033_001	NA
10780	Aqu2.1.31034_001	NA
10781	Aqu2.1.31036_001	NA
10782	Aqu2.1.31037_001	NA
10783	Aqu2.1.31038_001	NA
10784	Aqu2.1.31039_001	NA
10785	Aqu2.1.31041_001	NA
10786	Aqu2.1.31042_001	NA
10787	Aqu2.1.31049_001	NA
10788	Aqu2.1.31050_001	NA
10789	Aqu2.1.31052_001	NA
10790	Aqu2.1.31054_001	NA
10791	Aqu2.1.31057_001	NA
10792	Aqu2.1.31058_001	NA
10793	Aqu2.1.31059_001	NA
10794	Aqu2.1.31062_001	NA
10795	Aqu2.1.31063_001	NA
10796	Aqu2.1.31064_001	NA
10797	Aqu2.1.31068_001	NA
10798	Aqu2.1.31071_001	NA
10799	Aqu2.1.31073_001	NA
10800	Aqu2.1.31080_001	NA
10801	Aqu2.1.31087_001	NA
10802	Aqu2.1.31088_001	NA
10803	Aqu2.1.31091_001	NA
10804	Aqu2.1.31095_001	NA
10805	Aqu2.1.31096_001	NA
10806	Aqu2.1.31100_001	NA
10807	Aqu2.1.31145_001	NA
10808	Aqu2.1.31150_001	NA
10809	Aqu2.1.31151_001	NA
10810	Aqu2.1.31152_001	NA
10811	Aqu2.1.31153_001	NA
10812	Aqu2.1.31154_001	NA
10813	Aqu2.1.31155_001	NA
10814	Aqu2.1.31156_001	NA
10815	Aqu2.1.31160_001	NA
10816	Aqu2.1.31161_001	NA
10817	Aqu2.1.31165_001	NA
10818	Aqu2.1.31166_001	NA
10819	Aqu2.1.31167_001	NA
10820	Aqu2.1.31168_001	NA
10821	Aqu2.1.31170_001	NA
10822	Aqu2.1.31171_001	NA
10823	Aqu2.1.31172_001	NA
10824	Aqu2.1.31173_001	NA
10825	Aqu2.1.31175_001	NA
10826	Aqu2.1.31176_001	NA
10827	Aqu2.1.31177_001	NA
10828	Aqu2.1.31178_001	NA
10829	Aqu2.1.31179_001	NA
